lat,lng,name,address,city,operator_type,amenity,geometry,altitude,coordinates,osm_id,osm_type,completeness,is_in_health_zone,speciality,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,addr_housenumber,addr_postcode,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare
14.20377292,121.1550939,Watsons,,,,pharmacy,Point,,,5102415738,node,12,,,,,78184815,,,,f1e3a41c33744c6e8de2a07b179b6374,,,,,,,2,,2019-12-10T05:13:56,,,,TagaSanPedroAko,,,,,pharmacy
13.63087864,123.1970098,South Star Drug,Magsaysay Avenue,,,pharmacy,Point,,,4540948491,node,12,,,,,44206475,,,,4264f86984894ac5862023818ee28a18,,,,,,,1,,2016-12-06T11:12:34,,,,mic1724,,,,,
,,Dr. Ricardo S. Provido Sr. Memorial Hospital,,,,hospital,Polygon,,"122.53743783248774,11.1134177710411,122.5381777868999,11.114805981844711,122.53917372463496,11.114351263597541,122.5387306572332,11.112875294267724,122.53743783248774,11.1134177710411",678078027,way,12,,,,,68321758,,,,19055a67781b42798050c387866988d1,,,,,,,1,,2019-03-20T07:20:18,,,,Titoinks,,,,,hospital
14.55384637,121.0434903,iSmile,,,,dentist,Point,,,3233877669,node,9,,,,,45609583,,,,a6e05f5b2c0f42ccab5ac3cdc7eb40d9,,,,,,,2,,2017-01-29T03:02:30,,,,MJL Wood,,,,,
14.73029993,121.043441,A. R. Bautista Children And General Hospital,,,,hospital,Point,,,255060717,node,9,,,,,55860509,,,,1676efe4335044afb51918d9e5af49bc,,,,,,,5,,2018-01-29T13:57:55,,,,Rally,,,,,
10.24247433,123.79899,San Lucas Medical,,,,hospital,Point,,,7350241985,node,15,,,,,82862064,,,,fd3b624208744c6ab4dbac1bc1d12c0c,,24-Jul,,,,,1,,2020-03-31T08:56:56,,6046,,acb_metalbones,,,,,
13.98467273,121.3439969,Sitio Baritan Health Center,,"Dolores, Quezon",,clinic,Point,,,677320977,node,12,,,,,4265054,,,,b163d7450f994de799f31539794acd00,,,,,,,1,,2010-03-29T08:21:54,,,,Rally,,,,,
7.222290046,124.2525946,Mercury Drug,Quezon Avenue,,,pharmacy,Point,,,1418037251,node,15,,,,,40700353,,,,b79e6694e10448939d136283c4de0a3b,,,,,,,2,,2016-07-12T22:43:12,,,,Rhon001,,,,yes,
14.74410325,121.0775523,M.K.Bumagat Dental Clinic,Quirino Highway,,,clinic,Point,,,5920487685,node,18,,,,,66264863,,,,c14e8661af6449b295ffd83f98e92057,,Mo-Sa 09:00-18:00,,,,,2,,2019-01-13T02:49:10,2,,,GOwin,,,,,
14.42886968,120.9164213,TGP,,,,pharmacy,Point,,,3602762019,node,12,,,,,63294186,,,,d797e1766e904ae3bc49e7400d778b07,,,,,,,2,,2018-10-08T03:04:51,,,,GOwin,,,,,pharmacy
14.65078576,121.1064798,Good Shepherd Laboratory and Health Diagnostic Services Inc.,,,,clinic,Point,,,7091735185,node,12,,,,,78963618,,,,12fdfcd228624c56bb0594aaef2bee39,,,,,,,1,,2019-12-28T20:19:56,,,,GrabPHMikko,,,,,clinic
10.89142868,122.434251,K Palacios,,,,pharmacy,Point,,,4543995711,node,9,,,,,44247728,,,,29089870d8e249419d517c8eccd0cad3,,,,,,,1,,2016-12-08T00:37:53,,,,Mcarian,,,,,
14.48555364,121.0426938,Prime Care,,,,clinic,Point,,,3769904785,node,9,,,,,34401066,,,,36e31264acc04001808a4bb734cfb8f6,,,,,,,2,,2015-10-03T03:39:11,,,,lanzwashere,,,,,
7.908588292,125.0926251,Kisteria?õÉ?™É?õs Clinic,,,,clinic,Point,,,5793348754,node,12,,,,,61156905,,,,d22ac1638e5a40449588f121c3db1810,,Mo-Fr 11:00-17:00,,,,,1,,2018-07-29T06:25:31,,,,Howell Gavin Harwart,,,,,
14.41929478,121.0474732,Megason Diagnostic Clinic,,,,clinic,Point,,,2166585824,node,9,,,,,21856087,,,,9b758775d2c048888a278e02ed8574ad,,,,,,,2,,2014-04-22T07:32:27,,,,ianlopez1115,,,,,
16.04386059,120.3314759,Drug Check Testing Center,,,,pharmacy,Point,,,6248636487,node,15,,,,,66791343,,,,d0facdf9212f471b9f963fa0b7ed6dc8,,,,,,,1,,2019-01-31T06:04:17,,,,maan mendoza,,,,yes,pharmacy
13.96310702,121.5253437,Nursy Baby's Nest Lying-In Clinic,,,,clinic,Point,,,3215231008,node,9,,,,,27176501,,,,5ced4f4d147a4e1ca53ffd56c22308c5,,,,,,,2,,2014-12-02T11:24:31,,,,Rally,,,,,
10.7464257,121.9422463,Generika,,,,pharmacy,Point,,,6038189502,node,12,,,,,70583164,,,,a9f3e8dca75c46d5b81ea13a13e396ef,,,,,,,3,,2019-05-24T11:32:51,,,,PelleB,,,,,pharmacy
6.930611047,122.0894635,Cecile's Pharmacy,,,,pharmacy,Point,,,2844432039,node,9,,,,,22214700,,,,98befd413e77467f8d9437b8e228b2d5,,,,,,,1,,2014-05-08T17:54:57,,,,Mars Baybay,,,,,
14.62790258,121.0630669,Rose Pharmacy,,,,pharmacy,Point,,,3103202866,node,9,,,,,25759687,,,,32d1a105baac4d9384c0eb09f45a5a4a,,,,,,,1,,2014-09-30T04:16:41,,,,ravcvc,,,,,
,,,,,,dentist,Polygon,,"121.11567276174412,14.570277248719975,121.11567862907634,14.570352937305614,121.1157650464981,14.570354026953027,121.11576387303165,14.570277248719975,121.11567276174412,14.570277248719975",568596650,way,9,,,,,57071597,,,,eff8f7c2e55948dd99db6958627dc6b9,,,,,,,1,,2018-03-11T01:38:07,,,,kristan rafael,,,,,dentist
,,Dungon A Dental Clinic,,,,dentist,Polygon,,"122.54793767495511,10.727286039156837,122.5479706996536,10.727324595911426,122.54799517481086,10.727302048591895,122.54796189865527,10.727264078570528,122.54793767495511,10.727286039156837",710440134,way,12,,,,,72963231,,,,91d0eb06fb6e4ed89e5ea16bc7b36be9,,,,,,,1,,2019-08-03T07:20:56,,,,Titoinks,,,,,dentist
16.57653942,120.6052385,Pharmacy 1,,,,pharmacy,Point,,,6408062061,node,9,,,,,70499642,,,,f6c349a3bad34ca1b0d80264b0fca953,,,,,,,2,,2019-05-22T04:34:24,,,,yumean1119,,,,,
13.75755677,121.057518,Farmacia ni Dok,,,,pharmacy,Point,,,4164287874,node,9,,,,,39086263,,,,d4a08cae528744d6977c361c2e2cb7d5,,,,,,,1,,2016-05-04T03:43:03,,,,TagaSanPedroAko,,,,,
14.44307944,120.9924502,Toothcare Dental Clinic,BF Resort Drive,Las Pi?ü?Òas,,dentist,Point,,,1728914883,node,15,,,,,33991699,,,,8a7b679408d249e6a41fd645d64c9c93,,,,,,,3,,2015-09-13T03:05:16,,,,seav,,,,,
13.75388013,121.0687095,Mercury Drug,,,,pharmacy,Point,,,3721792344,node,9,,,,,33686813,,,,5e20fbdb78574d5185b94af921022eb3,,,,,,,1,,2015-08-30T17:14:46,,,,TagaSanPedroAko,,,,,
14.31381515,121.1126938,Mercury Drug,,,,pharmacy,Point,,,1048438859,node,12,,,,,68562256,,,,b30beeb419244bd2a9c14ee4c4cd8437,,,,local_knowledge,,,3,,2019-03-26T20:19:15,,,,Rally,,,,,
14.96737678,120.6828864,Generic,,,,pharmacy,Point,,,4896764622,node,9,,,,,49261104,,,,4605c8d70ed94c10aff3336cb487b8e9,,,,,,,1,,2017-06-05T07:56:21,,,,rhodiiii,,,,,
14.08186635,121.1473798,Mercury Drug,Sixto Castillo,Tanauan,,pharmacy,Point,,,1901696492,node,18,,,,,39929662,,,,0f8c7ca864034bd289f096cc58c9ae74,,,,,,,3,,2016-06-10T13:18:50,,4232,,ianlopez1115,,,,,
13.75348534,121.0683676,Generika,,,,pharmacy,Point,,,5521431136,node,9,,,,,57726068,,,,e3aff56af8b64268ad196d72204050fc,,,,,,,1,,2018-04-02T01:36:03,,,,TagaSanPedroAko,,,,,
14.5496861,121.0294571,QualiMed,EDSA,Makati,,clinic,Point,,,3778738908,node,15,,,,,34518408,,,,f5a31555725f43529c5f6a4c5252e39c,,,,,,,1,,2015-10-08T20:29:37,,,,seav,,,,,
,,dfa clinic,,,public,clinic,Polygon,,"120.99032927877323,14.529983763784259,120.99042525156455,14.529989966392606,120.99043178944902,14.52994177044934,120.99033564901964,14.529932717993916,120.99032927877323,14.529983763784259",722181357,way,25,,general,dfa,,74124789,,,,5368335f46ac4014a84b3235d614bbcf,,24-Jul,,,,,1,,2019-09-05T10:25:42,,,,ohmyohreo,,,,,clinic
7.061943819,125.5615703,Davao Analytical Laboratories,,,,,Point,,,1270138933,node,9,,,,,51032595,,,,74273257faf64180ba88f6b3a3ed4582,,,,,,,4,,2017-08-11T12:35:46,,,,GOwin,,,,,clinic
14.53117617,121.1531384,Evangeline's Pharmacy,,Angono,,pharmacy,Point,,,2674913137,node,12,,,,,20597556,,,,2f30380d760a4c0382bd931c400fff72,,,,,,,1,,2014-02-16T15:42:18,,,,Rally,,,,,
14.56630825,121.1321298,Del Rosario Generic Pharmacy,,,,pharmacy,Point,,,3429707877,node,9,,,,,29897464,,,,44471907ad974a55a2f5c749a2d47c02,,,,,,,1,,2015-04-01T06:51:31,,,,Rally,,,,,
10.37155187,123.9554363,Marie Claire,Tomas P. Go,,,clinic,Point,,,5157309621,node,12,,,,,52764370,,,,44f2dd8641e24b6f85e3d09835c9e094,,,,,,,1,,2017-10-09T16:03:41,,,,Delbert Ray Bagaman,,,,,
14.68643542,120.9953086,Mercury Drug,,,,pharmacy,Point,,,4633997891,node,9,,,,,45499957,,,,379315c164ec453480e3cd0957432106,,,,,,,1,,2017-01-26T05:40:56,,,,Vincent Manalo,,,,,
14.65632277,121.0401009,Veterans Memorial Medical Center,Diliman,Quezon City,,hospital,Point,,,6011815976,node,25,,,,,63855253,,,,5237d5e3684947d381cdd85d3bff696d,,,,,,,1,,2018-10-25T05:55:20,Project 6,1100,,evad0609,,,,,hospital
,,Grace Llorente-Lapena,Malvar,,,doctors,Polygon,,"118.74423873199362,9.748759193351901,118.74430922379935,9.748832199728525,118.74439597649717,9.748752068734206,118.74432196429217,9.748677218338855,118.74423873199362,9.748759193351901",274474060,way,18,,gynaecology,,,73455563,,,,555e42f94f6447edad200d641c593cb4,,,,,,,3,,2019-08-18T04:38:39,,,,GOwin,,,,,doctor
10.92469495,124.4333458,Generica,,,,pharmacy,Point,,,6880790486,node,9,,,,,75702172,,,,0adcfdc4c60d4d849150999050c4b0e6,,,,,,,1,,2019-10-15T07:25:19,,,,Anduell,,,,,
14.20891555,121.1544961,Hi-Precision Diagnostics Plus,National Highway,Calamba,,clinic,Point,,,7302103372,node,18,,,,,82304876,,,,a1e95422d6474296a46a033677e4d510,,,,,,,1,,2020-03-17T13:43:54,,4027,,ianlopez1115,,,,,
,,,,,,hospital,Polygon,,"124.69568812948467,6.410756443777984,124.6959724436403,6.410990550333622,124.69607847471548,6.410863480681513,124.6959882854373,6.410789133200353,124.6960964958073,6.410659465158261,124.69600186412043,6.410581681096801,124.69586842422194,6.410741691628402,124.69576884721221,6.410659632796325,124.69568812948467,6.410756443777984",754241396,way,9,,,,,78203014,,,,3ce6d280cf9a46fca63eb1525de1a3c8,,,,,,,1,,2019-12-10T11:09:44,,,,é?è?ã®´?˙é?è?ã®´?˙RR,,,,,hospital
,,Payatas-B Health Center,,,,clinic,Polygon,,"121.10110384056213,14.71628706833647,121.10121029073241,14.716387734993589,121.10127675922462,14.716322020872695,121.10117039287331,14.716221354215605,121.10110384056213,14.71628706833647",268532199,way,9,,,,,21415844,,,,8fe5621fb2e5498cb454dbc3e10eb65a,,,,,,,2,,2014-03-31T09:25:24,,,,dichapabe,,,,,
14.58147556,120.980926,Medisense Diagnostic Clinic,Churucca,,,clinic,Point,,,4614249389,node,15,,,,,45245166,,,,177a90fb9fa6448caaa47c06189176a2,,Mo-Sa 07:00-17:00,,,,,1,,2017-01-17T15:04:59,,,,Jervick Diego,,,,,
15.66850329,120.579663,Mercury Drug,Zamora Street,Paniqui,,pharmacy,Point,,,6334678151,node,21,,,,,68085685,,,,23d12446d7284314b8d5964ee8538ce1,,,,,,,1,,2019-03-13T03:46:04,,,,ajm_salvador,,,,yes,pharmacy
14.57569196,121.1159158,TGP,A Rodriguez.Ave,,,pharmacy,Point,,,4853113122,node,18,,,,,63294186,,,,c92b1a058b27406fad70f610c63bdbc7,,,,,,,4,,2018-10-08T03:04:58,,1900,,GOwin,,,,,pharmacy
10.29237624,123.8995029,Asia Chinese Drug Store,Plaridel Street,,,pharmacy,Point,,,5181024622,node,21,,,Allan,,66255563,,,,5e06f8dffe7c4d1c9e4835544446a7d6,,,,,,,3,,2019-01-12T17:20:42,21-23,6000,,GOwin,,,,,
14.27463453,121.4183584,St. John Maternal Lying-in & Surgical Clinic,J. de Leon,Santa Cruz,,clinic,Point,,,3326660310,node,18,,,,,28562129,,,,52d336e80b744c6685dfdf780c5c88bf,,,,,,,1,,2015-02-02T10:06:22,,4009,,ianlopez1115,,,,,
14.95398309,120.9011781,Mercury Drug,,Baliuag,,pharmacy,Point,,,4419002903,node,15,,,,,50131022,,,,8938e8d6bde44d53b072f8f5ba942dc9,,,,,,,2,,2017-07-08T12:49:15,,3006,,ianlopez1115,,,,,
,,Se?ü?Òor Santo Ni?ü?Òo Hospital,,,,hospital,Polygon,,"120.4571767859307,15.806093485596534,120.45738323220581,15.806116452011224,120.45741675981856,15.805837753730714,120.45721022972435,15.805814787316024,120.4571767859307,15.806093485596534",601647960,way,12,,,,,60145823,,,,38170810204c4c2bb7753171ab92e186,,,,,,,1,yes,2018-06-25T10:54:52,,,,GOwin,,,,,
,,Fe Del Mundo Medical Center,Banawe,Quezon City,private,hospital,Polygon,,"121.00887499391592,14.620936549491347,121.00951537131834,14.620991031861962,121.00958544402886,14.62027069110323,121.00894506662644,14.620211933961997,121.00887499391592,14.620936549491347",102682002,way,28,,,,,82825046,,,,223147698f7d4f0ba751e6b79461af8d,,,,,,,7,,2020-03-30T12:58:59,11,1113,,Val_B_252,,,,,hospital
,,,,,,pharmacy,Polygon,,"123.96013748543515,10.376835733806104,123.96032725172302,10.37687663749358,123.9603504695948,10.376772869532289,123.96016061948791,10.37673188202578,123.96013748543515,10.376835733806104",511347243,way,6,,,,,58599803,,,,48737199c22443918926f64db44eeb35,,,,,,,2,,2018-05-02T01:51:18,,,,GOwin,,,,,
18.20260659,120.5980503,,Gen. Segundo Ave.,Laoag,,pharmacy,Point,,,1234900171,node,12,,,,,7804858,,,,5fc6d48c45084394aefe046ded0c2add,,,,,,,2,,2011-04-08T15:03:55,,,,Rally,,,,,
13.75580755,121.0693546,Watsons,,,,pharmacy,Point,,,3918787053,node,12,,,,,78123562,,,,fa9f1bb928984b40a219255a70638a5d,,,,,,,4,,2019-12-09T02:11:24,,,,TagaSanPedroAko,,,,,pharmacy
,,Glorioso Dental Clinic,,,,dentist,Polygon,,"120.96638075648292,14.7398007374901,120.96644429130902,14.739841641177577,120.96653347475876,14.739712140773548,120.96647002375175,14.739671237086071,120.96643205373039,14.739726390008968,120.96638075648292,14.7398007374901",292152108,way,12,,,,,60816350,,,,7940dacc0d314b7da1650104aa5e557a,,,,,,,3,,2018-07-18T00:26:07,,,,Angelo Guevarra,,,,,dentist
14.56185427,121.1338518,Well-Family Midwife Clinic,Rizal Avenue,Taytay,,clinic,Point,,,2388085701,node,21,,,Gertrudes Luderico,,18334844,,,,dbaa2e4f5a2f41b09134df90481d9757,,,,,,,3,,2013-10-13T15:59:38,,1920,,Rally,,,,,
18.19549597,120.594158,,Rizal Ave.,Laoag,,pharmacy,Point,,,1116860462,node,15,,,,,7781582,,,,3a6599f9fcdb461994fd458413b2ae15,,,,,,,2,,2011-04-06T06:30:48,,,,Rally,,,,Mercury Drug,
14.59128624,121.0330053,,,,private,,Point,,,7039933086,node,18,,blood_check,Health Cube Medical Clinics,,78890493,,,+63 2 652 1111,b8188d1800fa42498f92d64aac039951,,,,,,,2,,2019-12-26T16:47:48,,,,user_5359,,,,,laboratory
9.764086341,123.5337189,Dr Alcantara Memorial Hospital,,,,hospital,Point,,,6810425693,node,9,,,,,74699566,,,,c146a85f7e514179bc8dc232122dc5bc,,,,,,,1,,2019-09-20T00:49:32,,,,Emmanuel Quevedo,,,,,
15.47019467,120.9555865,Mercury Drugs,"H. Concepcion, Daang Maharlika Hi-way",,,pharmacy,Point,,,951499162,node,21,,,,,58394776,,,,dd1b2eaa4f4243508f65a13d04917a45,,08:00-12:00,,G-eMapper,,,8,,2018-04-25T03:37:54,,,,GOwin,,,,yes,
,,Velazco Hospital,,Silang,,hospital,Polygon,,"120.976412218201,14.23471018592025,120.97642814381703,14.234789478724252,120.97687774910327,14.234704737683188,120.97681094533499,14.234371892308161,120.97694203830059,14.234347165693805,120.97692259228523,14.234249851797955,120.97667968473127,14.234295616989272,120.97667549377968,14.234274662231343,120.97651028646811,14.23430584291114,120.97652227258965,14.234365689699814,120.97661958648553,14.234347333331868,120.97668219930222,14.234659223948938,120.976412218201,14.23471018592025,120.97669778964212,14.234385219534204,120.97675487040271,14.234374993612334,120.97679904303249,14.23460507685445,120.97674204609086,14.234615386595351,120.97669778964212,14.234385219534204",-9906784,way,12,,,,,,,,,d23dd4d4ffc84df081e4770fbd3b3752,,,,,,,,,,,4118,,,,,,,
15.1671737,120.5850229,Smile Makeover,,,,dentist,Point,,,5983594631,node,9,,,,,63514198,,,,f18c49d830b346669a60a779775d5c93,,,,,,,1,,2018-10-14T16:51:05,,,,Tonbobo,,,,,
,,Botika ng Barangay,Maharlika Highway,San Pablo,,pharmacy,Polygon,,"121.29385148755028,14.06727127646937,121.29393656386748,14.067294661979219,121.29397386333659,14.067186283971182,121.29388778119102,14.067161138261667,121.29385148755028,14.06727127646937",288730355,way,21,,,,,58236153,,,,72bcec69f0c740cb9e2682a83d0f5e66,,,,,,,4,,2018-04-19T15:10:17,99,4000,,ianlopez1115,,,,,
14.38493166,120.9762417,,1st Avenue,,,pharmacy,Point,,,2130407836,node,15,,,,,82611958,,,,1ab13b28fc764ec18183310d1f578bed,,07:00-20:00,,,,,5,,2020-03-25T13:09:35,,,,JayArM,,,,,pharmacy
11.55516787,122.7200083,,,,,clinic,Point,,,5788828559,node,6,,,,,61107434,,,,69a6bd696fd6406e82d1334e1152248e,,,,,,,1,,2018-07-27T05:14:18,,,,abbytheexplorer,,,,,
10.10428239,123.6404486,Dr. Debra Tampon Castilla Dental Clinic,,Carcar,,dentist,Point,,,4301697189,node,12,,,,,71690951,,,,660438e428a44d168db67f7eccac983d,,,,,,,4,,2019-06-28T02:02:24,,,,Nativechicken,,,,,
7.728484746,125.1016146,Immaculate Pharmacy,,,,pharmacy,Point,,,4258258295,node,9,,,,,40199309,,,,d1c206e03a964c0ab0b671fd6e448371,,,,,,,1,,2016-06-22T08:46:46,,,,Rk_whales,,,,,
10.31130258,123.8980521,Botica 2V.J,General Maxilom Avenue Extension,,,pharmacy,Point,,,4775992321,node,12,,,,,47461047,,,,ff1a29fb6aff4417ba57ee33097867ba,,,,,,,1,,2017-04-05T02:44:49,,,,RexB27,,,,,
15.58489229,120.9195062,Mercury Drug,,,,pharmacy,Point,,,2447805249,node,9,,,,,70685682,,,,50e0626d3b324cfb9b84765f011c71c1,,,,,,,3,,2019-05-28T07:44:54,,,,mapper770,,,,,
,,Dolores Health Center,,,,clinic,Polygon,,"125.48368015073925,12.035976721518779,125.48383244991993,12.03606079200759,125.48386027783846,12.03601242842629,125.48382155344581,12.035991138392234,125.48385047101175,12.035940930792208,125.48390327700173,12.035970099815273,125.48394501887952,12.035897680171843,125.48377511770224,12.035803970494356,125.48373706386178,12.035870019891377,125.48378517598604,12.03589659052443,125.4837583538959,12.035943026268,125.48371376217096,12.035918467291708,125.48368015073925,12.035976721518779",316554342,way,12,,,,,82238037,,,,91a9f81914be49529cde02a3b495074c,,,,,,,3,,2020-03-16T05:28:02,,,,Grantsu,,,,,clinic
14.69316006,120.9656248,St. John Hospital,,,,hospital,Point,,,255060785,node,9,,,,,12393280,,,,dccf03ff12344c0fbe3b219183c88a25,,,,,,,5,,2012-07-20T21:36:07,,,,OSMF Redaction Account,,,,,
9.07627533,126.1967401,Ruth Cuartero Medical Clinic,,,,doctors,Point,,,4036017753,node,12,,,,,37560878,,,,1845678b42a843f488b66a86871a4907,,"Mo-Sa 08:00-12:00, 16:00-19:00",,,,,1,,2016-03-02T07:47:02,,,,GOwin,,,,,
11.10997658,125.0180535,,,,,pharmacy,Point,,,3474781259,node,9,,,,,30451565,,,,ad031dc0f5a64395a11b662282c43bea,,7AM to 8PM,,,,,3,,2015-04-24T11:17:08,,,,Jerico Espada,,,,,
,,Central Bicutan Health Center,,,,clinic,Polygon,,"121.05115708537954,14.49396303781026,121.05126856469172,14.493984160206253,121.05128641814548,14.493895395851638,121.05117502265233,14.493874273455646,121.05115708537954,14.49396303781026",273225252,way,9,,,,,55569745,,,,03756224f4904c279621a0d4c4a3e5ac,,,,,,,2,,2018-01-19T06:47:33,,,,GOwin,,,,,
,,Lambac Health Center,,,,clinic,Polygon,,"120.57507604923609,14.994343378891756,120.57512156297037,14.99442476717158,120.57517378222713,14.99439744216724,120.57512801703581,14.994316137706448,120.57507604923609,14.994343378891756",244951244,way,9,,,,,18748032,,,,ccd0c9d376ac4a72b9e7d2848b23a6a0,,,,,,,1,,2013-11-06T14:16:55,,,,GOwin,,,,,
14.60415707,121.0180008,The Medical City,,,,clinic,Point,,,6192293400,node,9,,,,,66127674,,,,de32cec7d5934b13868a5b58889eb01f,,,,,,,1,,2019-01-08T12:57:18,,,,GOwin,,,,,
14.57394659,121.048906,The Medical City,,,,clinic,Point,,,4726955560,node,9,,,,,46725964,,,,9acc739050604d428bb314efc72093f7,,,,,,,1,,2017-03-10T01:00:26,,,,Vince1631,,,,,
14.62674227,121.0511079,New York Medical And Surgical Clinic,,,,hospital,Point,,,255061221,node,12,,,,,7288197,,,,ca253a8b5e974ecfa361e71e8f5c7905,,,,jklinc,,,3,,2011-02-14T18:36:31,,,,axk,,,,,
16.41259794,120.5977322,Erker-Salcedo Dental Clinic,,,,dentist,Point,,,4308973396,node,12,,,,,78153431,,,,bcb9ae435aad416d94f2ec5b88f0ac0d,,,,,,,2,,2019-12-09T13:36:05,,,,wvdp,,,,,dentist
10.36974666,123.9182954,Health Center,,,,clinic,Point,,,5930223024,node,9,,,,,62928960,,,,b6c6ef25c70a4aa8ae700c3ff5813ba6,,,,,,,1,,2018-09-25T22:14:22,,,,Rally,,,,,
14.31539003,120.9588774,Juliana Pharmacy and General Merchandise,Fatima Road,Dasmari?Òas,,pharmacy,Point,,,5519579523,node,28,,,,,68993956,,,,adb87d983e6d4fefb35d015059de5746,,Mo-Su 08:00-21:00,,,,,2,,2019-04-08T05:43:49,,4115,,DearPaulPH,,,,yes,pharmacy
14.65088425,121.1072951,QLCR Clinic,Bayan-Bayanan Avenue,Marikina,,doctors,Point,,,974331527,node,15,,,,,23514481,,,,0b1332be5d904d61b122d6d40a2cfced,,,,,,,4,,2014-07-02T04:54:57,,,,maning,,,,,
,,Santa Ana Health Center,J.P. Rizal,,,clinic,Polygon,,"121.07460629769776,14.526776763811029,121.07470512033615,14.526646592854746,121.07466069624934,14.526614825441726,121.07461015337321,14.52668146157194,121.07460629769776,14.526776763811029",273215676,way,15,,,,,77353394,,,,7ea57fa2b71342989c25546ad04da79e,,,,,,,3,,2019-11-21T04:28:07,,,,GOwin,,,,,paramedic
8.011671787,124.2790676,Abdullah Hospital,,,,hospital,Point,,,6834179591,node,9,,,,,75057061,,,,db07f587dd8442c4ba9c132c429601d2,,,,,,,1,,2019-09-29T09:26:16,,,,Baba Beard,,,,,
8.825049827,125.1072527,Mercury Drug,,,,pharmacy,Point,,,1226246435,node,12,,,,,26704429,,,,46ef05fd31614d83b608bb3d41977001,,,,,,,3,,2014-11-11T07:20:20,,,,AYIK,,,,yes,
14.77498235,121.0449322,Save More Drugstore,Old Zabarte Road,Caloocan,,pharmacy,Point,,,2750034532,node,15,,,,,56596603,,,,8ac3dc36782d401a82d025a68388d354,,,,,,,2,,2018-02-23T01:57:22,,,,GOwin,,,,,
13.22525839,120.5912178,TGP,,,,pharmacy,Point,,,4437055505,node,12,,,,,63294186,,,,320e5aafaafe4b47a63de31773a11921,,,,,,,2,,2018-10-08T03:04:56,,,,GOwin,,,,,pharmacy
14.41947223,121.0450927,Watsons,Manila South Road,,,pharmacy,Point,,,5318051327,node,18,,,,,78123074,,,,78fd691fa21a45bba4c595378d0d1f12,,,,,,,2,,2019-12-09T01:54:41,,1781,,TagaSanPedroAko,,,,,pharmacy
13.7903679,121.0089363,Generika Drugstore Bauan,Kapitan Ponso,,,pharmacy,Point,,,2398342250,node,18,,,,,68245419,,,,ba3695439a3a4749a7f4d84b3998eadd,,,,,,,6,,2019-03-18T03:31:51,,4201,,b-jazz-bot,,,,yes,
14.60070775,120.9758779,Mercury Drug,,,,pharmacy,Point,,,4185687490,node,9,,,,,53727493,,,,1e3b475a8cf34e658acf8f8a604bf380,,,,,,,3,,2017-11-13T02:01:41,,,,GOwin,,,,,
14.5350917,121.0375236,1301st Dental Dispensary,Lawton Avenue,Taguig,,dentist,Point,,,4519922789,node,21,,,"Headquarters and Headquarters Service Group, Philippine Army",,43935679,,,,0fd45385317b4973b3881492e05b8cb1,,,,,,,1,,2016-11-25T03:33:14,,1634,,ianlopez1115,,,,,
12.49753997,124.641268,Leoncio Uy Memorial Hospital,,,,hospital,Point,,,4819530394,node,12,,,,,55139718,,,,df8d452f8a5d4c8c9300432a2d3fef01,,,,,,,2,,2018-01-03T20:58:14,,,,thetornado76,,,,,hospital
14.63673493,121.05256,The Generic Pharmacy,,,,pharmacy,Point,,,924890266,node,9,,,,,47508236,,,,7a25247668924dffb3d920866f392009,,,,,,,3,,2017-04-06T13:51:20,,,,hariboneagle927,,,,,
,,Binangonan Medical Hospital,,,,hospital,Polygon,,"121.19127736073119,14.462661574780071,121.19134843927009,14.46277196444484,121.19146888721866,14.46269476711663,121.1913997365175,14.462593849002417,121.19127736073119,14.462661574780071",458980517,way,9,,,,,45004900,,,,3ccf4697427043ba8548fe930ae5cc09,,,,,,,2,,2017-01-08T17:11:06,,,,Syl,,,,,
14.56438033,121.0805957,Santo Tomas Health Center,,,,clinic,Point,,,2780910513,node,9,,,,,55569745,,,,aad3762ee95a43fb83d9951a349ca5d5,,,,,,,2,,2018-01-19T06:47:18,,,,GOwin,,,,,
11.24511172,124.9994506,Everwell,,,,pharmacy,Point,,,2271313474,node,9,,,,,15769372,,,,e508a13e30574f2f94cadbae4a7d77d3,,,,,,,1,,2013-04-18T05:40:39,,,,ginalyn,,,,,
7.141336033,125.4812559,Los Amigos DOH,,,,hospital,Point,,,6505434525,node,12,,,,,70683570,,,,d6aac854d0444a3e81061f690c7ce74c,,,,,,,1,,2019-05-28T06:24:47,,,,LeaMac,,,,,hospital
,,Angulo's Residence,,,,doctors,Polygon,,"125.01575085070823,11.110244466318647,125.01579519097601,11.110360220401475,125.01592972052191,11.110310683353731,125.0158855478922,11.110194929270904,125.01575085070823,11.110244466318647",246064497,way,9,,,,,30476134,,,,72d46de8930a44bf90a800846603ed7d,,,,,,,4,,2015-04-25T14:58:45,,,,gerwynenerlan,,,,,
14.90195368,120.886442,San Nicolas Dental Clinic,,,,hospital,Point,,,3062591012,node,9,,,,,25262700,,,,6cbf64df62134099adfad4f16647769b,,,,,,,1,,2014-09-06T08:30:25,,,,ravcvc,,,,,
14.42335782,120.9423714,Gamot Publiko,,,,pharmacy,Point,,,2659463373,node,9,,,,,20430898,,,,105b33d985be4440b2ec06873f549d19,,,,,,,1,,2014-02-07T14:03:29,,,,d1754,,,,,
